#mockID apara_BAO aperp_BAO apara_RSD aperp_RSD fs8
1527 1.023130 0.990154 0.854120 1.016137 0.661623
1528 1.015360 0.987050 0.994411 0.951202 0.447172
1529 1.024080 0.994601 1.009269 1.016787 0.444419
1530 0.972613 0.980774 0.857877 1.039891 0.664798
1531 1.015830 1.002380 0.918700 1.001445 0.534715
1532 1.000890 0.996827 0.926426 1.004220 0.531505
1533 1.002530 1.004510 0.911381 1.041396 0.626679
1534 1.004310 0.982388 0.972744 0.979150 0.467476
1535 1.060850 1.005180 0.887887 1.039678 0.644415
1536 1.068030 0.975685 1.112759 0.918789 0.317232
1537 0.987036 1.007410 0.968237 0.956389 0.464798
1538 1.008110 0.997099 1.008511 1.001384 0.472001
1539 0.999478 1.011390 1.009273 0.984112 0.445529
1540 0.997466 1.006660 1.017947 0.995601 0.455913
1541 1.067020 1.007320 0.992869 1.031175 0.516703
1542 0.956133 1.009970 0.833521 1.058988 0.703527
1543 0.988352 0.993546 1.010094 0.987221 0.471893
1544 0.981059 1.028640 0.900661 1.035881 0.568249
1545 1.043250 0.984646 0.912198 1.023488 0.578478
1546 1.003850 1.015690 0.929496 1.024940 0.561303
1547 1.023220 0.985675 1.010586 0.984124 0.509875
1548 1.036500 1.011280 1.013894 0.994820 0.433554
1549 1.013960 1.023410 0.960021 1.019506 0.561855
1550 0.968349 1.012080 0.907771 1.041763 0.599237
1551 1.018540 0.982136 1.023795 0.981131 0.450478
1552 0.970499 1.020990 0.842659 1.037131 0.629564
1553 1.045580 1.000810 1.027475 1.002539 0.485370
1554 1.021460 1.033070 0.790553 1.098416 0.698837
1555 1.054860 1.009170 0.986639 0.997616 0.496280
1556 1.052390 1.002120 1.041448 0.986197 0.432440
1557 1.024190 1.001550 1.029088 0.986413 0.499876
1558 0.971374 0.995226 0.834347 1.030329 0.651060
1559 0.985199 1.013370 0.946102 1.004021 0.491983
1560 1.024200 0.998540 0.939921 1.045544 0.569033
1561 1.020750 1.002050 1.029307 0.984013 0.418768
1562 1.013790 1.021170 0.981477 0.974744 0.470868
1563 0.975209 1.028270 0.945374 1.018818 0.518540
1564 1.007360 0.997384 0.885017 1.015167 0.582578
1565 1.003110 1.001350 1.026834 0.961876 0.466240
1566 1.006300 0.985243 0.989497 1.015762 0.510777
1567 1.033100 0.964045 1.017591 0.956048 0.423862
1568 1.007250 0.980536 1.027550 0.963926 0.497909
1569 0.982370 0.990991 0.916486 0.983621 0.512334
1570 1.033170 0.979496 0.957153 0.999884 0.527977
1571 1.017360 0.972002 0.998340 0.978101 0.419507
1572 1.006960 1.021520 0.946987 1.018369 0.549377
1573 1.025540 0.998421 0.897640 1.008529 0.632196
1574 0.996299 0.994858 0.977242 0.995156 0.462817
1575 1.018630 0.989491 1.048510 0.975889 0.406680
1576 1.019520 1.016310 1.063461 0.970072 0.402587
1577 0.991229 1.012720 0.969725 0.995064 0.479690
1578 0.964574 1.033650 0.942463 0.982332 0.497353
1579 0.998707 1.017910 0.990828 0.976321 0.475453
1580 1.040110 1.007010 1.030007 0.996188 0.514642
1581 1.004400 1.004240 0.953041 0.999621 0.547716
1582 1.042430 0.986619 0.955256 1.003609 0.478104
1583 1.046070 0.991406 1.046020 0.954852 0.462209
1584 1.046110 0.997814 1.060884 0.980536 0.443215
1585 1.028140 1.023980 1.051567 1.020577 0.473667
1586 1.015860 0.997148 0.914462 1.030438 0.576266
1587 1.033670 1.011830 0.968224 1.010681 0.509346
1588 1.024760 1.000950 0.967577 0.987594 0.492217
1589 1.035550 1.014440 0.963525 1.012155 0.518594
1590 1.023710 0.998425 0.902328 1.037768 0.670165
1591 1.044920 0.984933 1.023185 0.987057 0.402781
1592 0.968942 1.016710 0.916245 1.013265 0.510231
1593 0.975615 1.013950 0.976311 1.003610 0.514954
1594 1.015910 1.007940 0.793797 1.055673 0.794002
1595 1.014480 0.995055 0.932325 1.026876 0.662974
1596 1.040210 1.000670 1.020538 0.980587 0.467800
1597 1.015000 1.006770 1.044122 0.975001 0.412089
1598 1.013940 0.972327 1.022597 0.984864 0.480714
1599 1.027870 0.993564 0.975907 0.985353 0.464440
1600 0.968044 1.011170 0.912570 1.008154 0.580635
1601 0.997473 1.015810 0.991254 1.013650 0.526863
1602 1.045230 0.980235 0.936437 1.002870 0.545270
1603 1.046920 0.988199 1.066179 0.978091 0.442198
1604 1.042390 1.017510 0.982514 1.018543 0.527386
1605 1.035950 0.984211 0.943468 1.007324 0.578209
1606 1.032800 0.996533 1.086030 0.981884 0.415096
1607 1.048910 0.969934 1.039268 0.993249 0.454212
1608 0.977631 0.987428 0.882637 1.028208 0.626155
1609 1.017870 0.986569 0.948989 1.001778 0.514543
1610 1.032310 1.024660 0.955836 1.036138 0.591932
1611 1.026090 0.970487 0.932449 0.978163 0.534909
1612 1.024710 0.992158 0.937194 0.983393 0.513283
1613 0.976107 0.992981 0.987284 0.979826 0.464577
1614 1.022720 1.024900 0.980588 1.033979 0.539167
1615 1.004540 1.003170 1.024773 0.988874 0.478594
1616 0.960560 1.024410 0.888519 1.013239 0.606474
1617 1.006060 1.009330 1.070743 0.971102 0.438217
1618 1.028900 0.998430 1.069050 0.992638 0.461976
1619 1.024040 1.006160 0.935790 1.001066 0.580157
1620 0.955267 1.028120 0.983227 1.011913 0.500473
1621 0.977227 0.996193 0.963887 0.983369 0.488521
1622 1.045200 1.020740 0.824304 1.058053 0.714921
1623 0.955630 1.006520 0.907864 1.017465 0.538350
1624 1.019810 1.001940 0.973860 0.990445 0.535430
1625 0.986445 1.005480 0.995872 1.026866 0.619147
1626 1.010020 1.011020 0.959214 1.009802 0.494432
1627 0.985608 1.031850 0.963121 1.000881 0.470946
1628 0.982926 0.998078 0.914463 0.979150 0.575199
1629 1.004630 1.004070 0.984288 1.004943 0.506115
1630 1.013020 1.018820 0.986446 1.009084 0.538129
1631 0.975252 1.018070 0.971537 0.980375 0.455963
1632 1.014010 1.007830 1.018501 0.977953 0.480337
1633 1.008900 0.987897 0.967727 1.006160 0.567959
1634 1.008090 0.974485 0.969120 0.944937 0.425778
1635 0.981072 0.981887 0.968522 0.991722 0.471922
1636 1.010280 1.007460 0.963942 1.017295 0.546568
1637 1.031900 0.989153 0.988120 0.992270 0.443852
1638 1.015770 1.029760 0.978529 1.000056 0.465082
1639 1.026490 1.007560 1.032293 1.002802 0.471598
1640 0.997525 1.004320 0.959467 1.014397 0.519843
1641 1.058560 1.000840 1.024811 0.997341 0.482400
1642 1.005320 1.002550 0.941943 0.991866 0.511842
1643 1.047610 1.001280 1.059974 0.957942 0.449080
1644 1.027440 1.034120 1.023165 1.024109 0.533988
1645 1.006220 0.982926 0.962693 0.998635 0.507742
1646 0.977408 0.993807 0.907836 0.990630 0.525033
1647 1.011600 0.979195 0.968904 0.984114 0.476534
1648 1.005780 0.980918 0.889366 1.002534 0.586540
1649 1.004870 0.975051 0.880218 0.975867 0.491864
1650 1.034810 0.993572 1.068727 0.946574 0.377255
1651 1.037410 0.990636 0.928877 0.987730 0.550624
1652 1.013390 0.990283 0.936522 0.985784 0.511207
1653 1.008250 0.994439 0.979099 0.994175 0.451689
1654 1.013710 0.998082 0.942156 1.013800 0.564697
1655 0.971726 1.018880 0.940264 1.011668 0.528050
1656 1.001610 0.991866 0.970015 1.006464 0.494348
1657 0.997599 1.022080 0.957831 1.003830 0.524574
1658 0.977220 0.995694 0.933422 1.034357 0.584294
1659 1.039790 1.013420 1.024619 1.007664 0.499937
1660 1.027390 0.983148 0.974431 0.993214 0.478642
1661 1.060660 0.990800 0.974338 0.997819 0.485055
1662 1.023120 0.974795 0.949556 1.026496 0.593912
1663 1.019660 1.021310 0.940931 1.030796 0.547778
1664 1.043450 0.977936 1.037385 0.967202 0.398628
1665 1.038390 1.015660 1.016909 0.988316 0.430393
1666 0.986095 1.020590 0.974198 1.020588 0.530322
1667 1.024830 0.992911 0.960297 0.991028 0.518688
1668 1.022070 0.971903 0.990564 0.982320 0.469773
1669 1.027970 1.019860 0.979140 0.969942 0.507834
1670 1.025350 0.981514 0.868605 1.012239 0.595610
1671 0.988848 0.998435 1.036145 0.956791 0.354795
1672 1.001140 1.007540 1.015307 0.982556 0.448966
1673 1.005470 1.005120 0.971559 0.996463 0.461644
1674 1.002830 1.026490 0.971603 1.027704 0.574946
1675 1.004360 1.002730 0.966017 1.035628 0.663811
1676 1.021330 1.008120 0.990600 0.994476 0.458509
1677 1.046610 0.986186 1.037126 1.008142 0.467978
1678 1.023300 1.004420 1.005980 0.998205 0.476303
1679 0.969847 1.005160 0.962115 0.994113 0.497947
1680 1.042870 0.996163 1.077908 0.964495 0.407394
1681 1.061910 0.995496 0.991291 0.987727 0.467309
1682 1.033520 0.981912 1.028524 0.977358 0.454571
1683 0.999295 1.015760 0.950001 1.002059 0.491449
1684 1.022200 0.986245 0.822725 1.015814 0.590321
1685 0.999082 1.000170 0.992360 0.966596 0.389840
1686 1.012690 1.016310 0.860526 1.022212 0.677880
1687 0.964972 1.005420 0.849200 1.014241 0.602946
1688 1.074670 0.984544 1.011397 0.995567 0.466749
1689 1.002680 0.978557 1.054457 0.915196 0.326621
1690 0.969486 1.002320 0.927885 1.016526 0.509027
1691 1.034820 1.016360 0.976292 1.009335 0.546154
1692 0.992138 1.013520 0.862953 1.066610 0.651136
1693 0.996479 1.036230 0.967294 1.029735 0.533426
1694 1.013090 1.001260 0.993822 1.006914 0.519751
1695 0.985631 1.010440 0.919914 1.007431 0.505777
1696 1.023520 1.008750 0.957547 0.989469 0.517407
1697 0.971258 1.014120 0.981014 0.987592 0.466423
1698 1.050310 1.033300 0.939038 1.053099 0.621279
1699 1.033780 0.979424 0.993967 0.986182 0.551352
1700 1.015400 0.993144 0.951199 0.991367 0.509761
1701 0.997929 1.007140 0.980509 0.986418 0.509254
1702 0.992194 1.005080 0.969732 1.003688 0.495817
1703 1.003030 1.010330 0.984930 0.988855 0.431554
1704 1.032380 1.008890 1.053702 0.993727 0.434678
1705 1.028860 1.026430 0.901616 1.030434 0.624768
1706 1.036560 1.016720 1.036817 0.980600 0.407201
1707 1.002630 0.980823 0.969087 1.010510 0.527263
1708 1.021350 0.993402 1.067292 0.950946 0.407643
1709 0.969711 1.010980 0.830827 1.049042 0.639832
1710 1.032930 0.982788 1.021668 0.959401 0.463550
1711 1.007720 0.997930 0.941433 0.969680 0.499725
1712 0.999038 0.994650 0.996316 0.967370 0.425170
1713 1.043460 0.996409 0.894753 1.014501 0.559858
1714 0.983837 1.002710 0.983794 0.983552 0.535350
1715 1.053930 1.003640 0.977850 0.997401 0.441580
1716 1.005010 1.006690 0.965669 0.996957 0.510573
1717 1.010690 1.012060 0.960547 0.997253 0.519025
1718 1.022670 1.000970 0.941894 0.993581 0.544253
1719 0.989713 1.012750 0.999981 1.007419 0.477382
1720 0.995207 1.003470 0.974789 1.003187 0.469187
1721 1.033910 0.990855 1.046660 0.957513 0.455365
1722 0.998710 1.003390 0.917790 0.987249 0.541047
1723 1.030990 0.982934 0.780563 1.045412 0.679347
1724 1.067350 0.999988 0.942894 1.009127 0.629324
1725 0.983460 1.002830 0.939680 0.989325 0.537018
1726 0.990929 0.986011 0.902007 0.990596 0.553428
1727 1.018010 0.979070 1.013735 0.965221 0.414355
1728 1.014930 1.039930 0.890863 1.077638 0.678947
1729 1.006790 0.984917 0.992597 0.973728 0.436504
1730 0.994122 1.008080 0.887155 1.035841 0.650222
1731 1.028490 0.989264 0.886684 1.032055 0.623433
1732 1.052320 1.018230 0.949354 1.020646 0.523440
1733 1.052090 0.992524 1.013804 0.993130 0.478274
1734 1.022150 1.000830 1.019413 1.006977 0.483367
1735 1.041700 0.993030 1.010713 0.977401 0.431763
1736 0.991941 1.004380 1.022790 1.017581 0.519005
1737 1.011030 1.031040 0.888130 1.061318 0.699488
1738 1.011980 1.002640 0.959751 1.026752 0.578998
1739 1.027220 1.012880 0.962961 1.010190 0.518947
1740 0.979236 1.016200 0.992347 1.005749 0.515166
1741 1.027100 1.007360 1.024444 0.970426 0.509421
1742 1.010810 1.028700 0.980771 1.027711 0.542278
1743 1.019290 1.018860 0.952740 1.013692 0.555206
1744 1.011290 0.992450 1.005625 0.986616 0.481323
1745 0.975821 1.000770 0.964619 1.015555 0.520209
1746 1.032660 1.020900 1.028486 0.986578 0.493834
1747 1.032440 1.000350 1.031238 0.959291 0.428707
1748 1.003280 1.009120 0.984348 0.978873 0.467036
1749 0.989968 0.992049 0.958585 0.989269 0.476732
1750 0.949301 1.037940 0.921287 1.062379 0.653592
1751 1.022700 1.018760 1.006375 1.008897 0.546463
1752 1.024450 1.001350 0.966935 1.015585 0.517823
1753 0.991414 1.043980 0.912839 1.036325 0.598529
1754 0.989182 1.001790 0.972787 0.995867 0.430865
1755 0.987240 1.017120 0.968671 0.991686 0.521734
1756 0.988448 0.992403 0.955690 1.015005 0.563930
1757 1.002480 1.019570 1.026343 0.961036 0.427333
1758 1.000740 1.009860 0.928217 1.004284 0.524608
1759 0.980891 0.998637 0.901624 1.005773 0.535150
1760 0.971811 1.020050 0.803832 1.028968 0.673251
1761 1.081260 0.998187 1.068617 0.982523 0.457862
1762 0.995636 1.018110 1.025122 1.029549 0.522802
1763 1.011170 1.009130 0.978764 0.995907 0.527802
1764 0.971154 1.026980 0.922166 1.015659 0.529194
1765 0.986110 1.000010 0.992492 0.998349 0.487002
1766 0.973490 1.004600 1.030301 0.962130 0.402487
1767 1.014870 1.032040 0.989012 1.025436 0.517342
1768 1.022660 1.001090 0.970764 1.002819 0.498494
1769 0.988218 0.989637 0.959326 1.021787 0.610646
1770 0.995221 1.035410 0.937098 1.010910 0.533266
1771 1.012720 1.042220 0.898277 1.044962 0.610127
1772 0.971802 0.984000 1.009082 0.957753 0.490285
1773 0.995643 1.020390 1.002327 0.985560 0.430916
1774 0.995562 1.018710 0.986996 1.002769 0.496001
1775 1.033350 1.020800 0.946328 1.042059 0.583181
1776 0.986151 1.023860 0.947337 1.042419 0.565547
1777 1.007950 0.999604 1.011473 0.955839 0.392681
1778 1.066300 0.986495 1.103006 0.956978 0.393918
1779 0.996058 1.031470 0.911263 1.031081 0.546048
1780 1.020530 0.999103 0.962332 1.022768 0.593115
1781 1.038910 1.004990 1.051993 1.005799 0.489213
1782 0.995868 0.992279 0.889856 1.014870 0.553899
1783 0.976996 0.987760 0.914134 1.010627 0.537856
1784 1.006160 1.012220 0.905541 1.029720 0.583236
1785 1.027350 0.982500 0.982492 1.011950 0.528289
1786 0.939382 1.034240 0.843455 1.033184 0.745915
1787 0.992603 0.998025 0.964339 0.998734 0.524291
1788 0.986711 0.992447 0.866609 1.017182 0.632759
1789 0.999622 1.009080 0.974260 1.006120 0.512072
1790 1.019920 0.973085 1.071130 0.943713 0.400326
1791 1.028930 0.975255 1.017064 0.968914 0.441445
1792 1.005620 1.007910 0.948374 1.008103 0.557361
1793 1.009940 0.986674 0.995511 0.973893 0.510751
1794 1.100630 0.979474 1.108197 0.988619 0.487042
1795 0.999662 0.985739 0.849704 1.029197 0.681068
1796 1.029080 0.996704 0.948437 1.000828 0.509612
1797 1.067480 1.003610 0.908916 1.013077 0.584992
1798 1.021760 0.993302 0.856368 1.044438 0.652948
1799 1.036440 0.990778 0.917724 1.023991 0.553824
1800 0.984855 1.015720 1.000257 1.012760 0.517290
1801 1.036890 0.982609 0.971531 0.968993 0.464535
1802 1.025630 0.959267 0.829532 1.006695 0.656498
1803 1.021330 1.006090 0.988613 1.003363 0.487843
1804 1.027860 1.012910 0.966127 1.037228 0.508259
1805 1.037210 0.986186 0.807065 1.054886 0.660253
1806 1.033970 1.010990 1.013490 0.984642 0.451343
1807 1.025780 1.002710 0.928927 1.046599 0.570737
1808 1.017530 0.994554 0.987492 0.979852 0.443625
1809 0.936020 1.015240 0.912888 0.985582 0.498717
1810 1.003290 1.001250 0.969098 0.987177 0.449815
1811 0.937415 1.037680 0.877715 1.033120 0.599396
1812 1.002320 1.013020 0.924025 1.015289 0.575114
1813 1.000350 1.007150 0.946297 0.987758 0.520243
1814 0.988595 0.998145 0.912841 0.995827 0.504898
1815 1.008950 0.984604 0.967367 0.984294 0.502033
1816 0.992462 0.990514 0.919128 1.020521 0.588775
1817 0.985451 1.020510 1.029730 0.996567 0.546782
1818 0.980496 0.993221 1.000931 0.986036 0.480230
1819 1.024220 1.031380 0.956917 1.004711 0.503308
1820 1.062490 0.999442 0.902790 1.060980 0.646165
1821 1.043480 1.006590 0.948863 0.985338 0.564225
1822 1.010010 1.022860 0.918160 1.013425 0.606532
1823 0.982137 1.030340 0.951787 1.021831 0.541986
1824 1.013370 1.004780 0.814292 1.057056 0.679653
1825 0.992710 1.001820 0.952491 1.022070 0.580423
1826 0.999007 0.989965 0.961695 0.994175 0.454567
1827 0.982989 1.022780 0.931528 1.010399 0.516284
1828 1.009990 1.001970 0.887692 1.047712 0.624818
1829 1.023220 1.018070 0.977758 0.990116 0.526364
1830 1.012640 1.012220 0.966301 1.038082 0.601958
1831 0.998078 0.994593 0.924723 1.017993 0.609653
1832 1.031600 1.013540 0.979577 0.986242 0.454724
1833 1.022270 0.977537 1.022188 0.992604 0.496297
1834 1.018260 1.003120 1.007394 0.986882 0.452461
1835 0.967239 1.014930 0.859173 1.031792 0.594189
1836 1.026590 0.969410 0.829840 0.991164 0.564633
1837 1.008080 1.008420 0.965491 0.986030 0.526326
1838 1.004190 0.997923 0.960822 1.009130 0.522471
1839 0.986925 0.992694 0.940001 1.003512 0.504065
1840 1.009130 0.997842 0.914535 0.999182 0.565920
1841 1.024410 1.007530 0.983506 0.970273 0.401384
1842 1.010300 1.033250 0.949770 1.053686 0.593649
1843 1.053500 0.982949 0.915117 1.027729 0.565545
1844 0.991870 0.998785 0.854157 1.032611 0.625501
1845 1.006640 1.005410 0.934991 1.023269 0.588001
1846 1.013630 1.016130 0.874564 1.052632 0.651679
1847 1.028540 0.983825 1.010395 0.976847 0.479626
1848 0.981656 1.003770 0.996726 1.005144 0.469821
1849 0.985141 0.999542 0.979578 0.968628 0.459953
1850 1.000840 1.027200 0.935482 1.011098 0.518345
1851 0.994187 1.007660 0.919044 1.007585 0.539926
1852 0.993776 1.004600 0.977993 1.012913 0.439127
1853 1.004920 1.029490 1.018667 1.025967 0.530092
1854 1.045210 0.981908 1.012387 0.982796 0.486698
1855 0.993116 0.987033 0.958193 0.995488 0.530970
1856 1.021210 0.997069 0.947953 0.991652 0.498849
1857 0.971836 1.010420 0.960827 0.999148 0.479830
1858 0.969376 1.035320 0.932845 1.010847 0.484413
1859 0.988829 1.032910 0.931587 1.038883 0.663143
1860 1.035060 1.007990 0.990279 0.997625 0.444888
1861 1.004570 1.004800 0.980049 0.967727 0.427096
1862 1.016410 0.983640 0.917763 1.012833 0.561729
1863 0.972197 1.037010 0.980311 1.016623 0.492854
1864 1.010920 1.010570 0.992635 0.981032 0.422314
1865 0.982763 1.003380 1.015768 0.979648 0.471747
1866 0.995012 1.009120 1.036321 0.986443 0.411908
1867 1.000160 1.022810 0.943137 1.043470 0.618094
1868 1.009730 1.027030 1.119065 0.986588 0.379191
1869 1.023960 0.982601 1.031094 0.976125 0.474796
1870 1.030580 0.995012 1.005108 1.007938 0.485293
1871 1.040370 0.995363 0.962649 0.991652 0.490927
1872 1.020930 1.019350 1.024201 0.991107 0.460976
1873 1.023950 0.995904 0.973749 0.991725 0.512395
1874 1.006310 0.988473 0.997819 0.964335 0.461389
1875 1.002920 1.014570 0.930786 1.018467 0.549471
1876 1.008790 0.974704 0.972703 0.981308 0.449869
1877 1.008930 0.996546 1.003918 0.996659 0.403044
1878 0.966037 1.015030 0.899795 1.018444 0.590336
1879 1.010260 0.998973 0.893072 1.039701 0.629998
1880 1.069760 0.989655 0.906619 1.034071 0.572142
1881 1.062080 0.978284 1.059100 0.944751 0.374252
1882 1.035530 0.990012 1.006990 0.965130 0.435856
1883 1.033630 1.002610 0.909122 1.044693 0.619549
1884 1.012980 1.027140 0.945065 1.022072 0.534851
1885 0.981541 1.029200 0.977044 0.980393 0.464836
1886 1.025970 0.995451 1.073243 0.953353 0.446542
1887 0.993735 0.989539 0.962940 1.000805 0.499379
1888 1.020930 1.020700 0.992491 1.005785 0.493630
1889 1.019810 1.035430 0.887144 1.029097 0.623612
1890 1.011130 1.001180 0.969461 0.986406 0.487851
1891 0.999133 0.999606 0.986625 0.973040 0.514247
1892 1.012580 0.988863 0.953527 0.998050 0.551594
1893 1.024450 1.009460 1.003802 0.983475 0.483937
1894 1.020320 0.977119 0.948609 0.983284 0.510404
1895 1.001980 1.016590 0.961801 1.014714 0.535967
1896 1.009300 1.007660 1.017219 1.010641 0.480945
1897 1.030210 1.000940 0.773492 1.104529 0.755355
1898 0.997025 0.996212 1.034001 0.990155 0.450065
1899 1.019560 0.995962 0.973978 0.982542 0.465820
1900 1.014880 0.993257 0.984777 0.981900 0.453905
1901 1.012830 0.999878 0.876989 1.042364 0.629240
1902 1.045790 0.993765 0.963992 0.984467 0.494570
1903 1.015210 0.983620 1.188286 0.892037 0.267394
1904 1.044290 1.003700 1.081214 0.954134 0.446499
1905 1.015850 1.004600 0.921405 1.033153 0.610937
1906 0.988322 1.038410 0.937007 1.044549 0.628438
1907 1.017010 1.003740 1.034606 0.994347 0.438742
1908 0.999457 0.985208 0.966780 0.990609 0.468094
1909 1.036350 1.007920 1.025789 0.983518 0.458639
1910 0.982011 1.005930 0.932340 1.022616 0.537958
1911 1.014590 0.993454 0.939766 1.007406 0.549709
1912 1.004060 1.018980 0.958605 1.030899 0.567069
1913 1.004820 1.015790 0.915805 1.007820 0.553297
1914 1.020680 1.000770 1.025519 0.965541 0.400417
1915 0.999443 1.030320 1.003379 1.018167 0.460215
1916 1.003410 1.012830 1.000490 0.984581 0.449582
1917 1.043560 1.016080 0.998255 1.010142 0.537102
1918 0.962937 0.994486 0.872289 1.036446 0.681362
1919 1.038270 1.004020 1.053353 0.964804 0.429657
1920 0.987692 1.013610 0.973597 0.984378 0.503735
1921 1.002160 1.016420 0.990076 0.989980 0.471664
1922 1.049580 0.979039 0.967603 1.004154 0.536665
1923 1.011700 1.008630 0.990033 0.977700 0.512726
1924 0.976458 1.010840 1.014357 0.987811 0.471281
1925 1.008590 1.000260 1.012636 0.982693 0.449658
1926 1.005450 0.989997 0.989199 0.966633 0.396756
1927 1.004450 0.992448 1.042795 0.975873 0.388737
1928 1.003660 1.005240 0.997302 0.970223 0.435004
1929 1.046460 1.004530 0.891431 1.040314 0.603205
1930 0.954083 0.989894 0.980845 0.969258 0.442711
1931 0.988938 1.013750 0.970660 0.984965 0.469420
1932 0.966625 1.016070 0.951524 1.006688 0.498261
1933 1.030700 0.991111 0.996522 0.983247 0.421560
1934 0.993091 1.008480 0.946296 1.014906 0.574912
1935 0.985705 1.025680 0.863748 1.055834 0.611086
1936 0.971085 1.039400 0.986279 0.999397 0.492885
1937 0.974057 0.985023 0.912740 1.002025 0.556942
1938 1.021770 0.988788 0.959414 1.012096 0.555836
1939 1.030740 1.008800 0.967804 0.977550 0.461859
1940 1.074580 0.990493 0.981402 1.009583 0.511021
1941 0.993913 1.010900 0.929481 0.973953 0.497019
1942 1.025970 1.009760 0.949587 1.013023 0.582843
1943 1.018170 1.016210 1.005540 0.983107 0.462167
1944 1.034250 1.018050 0.918895 1.013891 0.570852
1945 0.994385 1.021490 0.969408 1.007055 0.491509
1946 1.014280 0.998608 0.976923 0.985639 0.471621
1947 0.993972 0.993194 0.958120 1.013869 0.508986
1948 1.024940 0.978720 0.890718 0.999297 0.603914
1949 0.999171 1.005340 0.962261 1.013211 0.563361
1950 1.042920 1.019850 0.955112 1.038285 0.577263
1951 0.984661 0.999158 0.983791 1.013163 0.491266
1952 1.019210 0.968436 0.936999 0.977426 0.440696
1953 0.966487 1.030880 1.005235 1.008374 0.497269
1954 0.991303 1.001200 0.814215 1.038452 0.657448
1955 0.977153 1.047240 1.019324 1.018893 0.502810
1956 0.992625 0.991373 1.037098 0.973560 0.441663
1957 0.989383 1.019990 0.790166 1.124131 0.796544
1958 1.028280 1.006320 0.959465 1.010822 0.500268
1959 1.058280 0.968269 1.001617 0.985668 0.470855
1960 1.027500 0.985232 1.143461 0.866749 0.234964
1961 0.997419 1.008630 0.975380 0.960247 0.427358
1962 0.972061 1.016510 0.931492 1.021075 0.559979
1963 1.023400 1.007970 0.971083 1.002339 0.507933
1964 1.034610 1.016370 0.888926 1.048277 0.621082
1965 1.015680 1.007520 1.007279 0.971099 0.465429
1966 1.025500 1.012570 1.041417 0.993885 0.533137
1967 1.009120 1.024440 0.996172 0.977559 0.534784
1968 1.003250 1.010490 0.939177 0.996619 0.564667
1969 1.059890 1.012630 1.013912 0.991346 0.444968
1970 0.947576 1.035960 0.937594 1.046259 0.535526
1971 1.022370 0.982402 1.036868 0.960914 0.436430
1972 0.984078 1.027280 1.009112 1.003465 0.447708
1973 0.974128 1.005010 0.993829 0.993627 0.477476
1974 1.007970 0.996362 1.027738 0.961481 0.416484
1975 0.983294 1.018500 0.954018 1.019883 0.596072
1976 1.041430 1.008430 1.026343 0.972580 0.439505
1977 0.985481 1.028530 0.857981 1.070839 0.695644
1978 0.997900 1.011910 1.002225 1.019293 0.528785
1979 0.969131 1.017030 1.001238 0.970742 0.397807
1980 0.995789 1.006330 0.998877 0.999439 0.537280
1981 1.048330 0.967775 1.053835 0.962804 0.391130
1982 0.976878 1.009600 0.933640 1.011476 0.522906
1983 0.918205 1.013030 0.926745 1.017452 0.569701
1984 1.021790 1.020220 0.973080 1.022309 0.540188
1985 1.020380 1.011100 0.954601 1.020321 0.568410
1986 1.018280 1.020340 1.001423 0.981759 0.463874
1987 0.984096 0.985508 0.957421 0.987565 0.513902
1988 0.985958 1.001200 0.969340 0.991927 0.492262
1989 0.940352 1.014850 0.859633 1.032520 0.662300
1990 1.031570 0.999000 0.995051 0.990577 0.517693
1991 1.047380 0.978451 0.966339 0.992032 0.480272
1992 1.021870 1.020140 1.008703 1.020956 0.547809
1993 1.047510 1.015620 1.040622 0.997626 0.502147
1994 1.000340 0.993257 0.967988 0.954886 0.416885
1995 0.995554 0.984362 0.948344 0.997605 0.586428
1996 1.024290 1.005990 1.008276 0.985261 0.414588
1997 0.984559 1.010050 0.960444 0.994622 0.502765
1998 0.963926 1.042810 0.906810 1.051210 0.586356
1999 0.993393 1.006190 0.990923 1.018833 0.585023
2000 1.010530 0.993423 0.987148 0.997062 0.436274
2001 0.992400 1.009470 1.007801 1.018985 0.578883
2002 1.050630 1.002280 0.890964 1.037030 0.695235
2003 1.016320 0.974723 0.890938 1.019157 0.599963
2004 1.029490 0.972864 0.988032 0.990650 0.443746
2005 0.969976 1.008400 0.909995 1.028249 0.612818
2006 1.005130 0.996286 0.909400 1.011286 0.557095
2007 1.064140 0.960310 1.076644 0.948938 0.409390
2008 1.038640 1.016560 0.869339 1.037461 0.646632
2009 0.967605 1.016920 0.982305 0.985596 0.465145
2010 0.992143 1.002070 1.024062 0.944430 0.392832
2011 1.004920 1.021210 1.015602 0.969939 0.482503
2012 1.014610 1.002640 0.980718 0.976767 0.450646
2013 1.042880 1.004900 0.990680 0.976717 0.469334
2014 1.016360 1.010780 0.990355 0.983401 0.440108
2015 1.024900 0.985579 0.951895 1.004110 0.486291
2016 1.050310 0.994864 1.005910 0.994999 0.476179
2017 1.030020 0.980046 1.074979 0.972882 0.417675
2018 0.999741 0.999689 0.880811 1.020653 0.584230
2019 1.043000 1.006440 0.877481 1.047517 0.656856
2020 0.963222 1.017070 0.916095 1.018979 0.556774
2021 1.038210 1.009400 1.022032 0.990033 0.433984
2022 1.005100 1.003080 0.931281 0.997492 0.552083
2023 1.029580 1.034530 0.971265 1.024882 0.518169
2024 1.031970 1.021870 1.002010 1.019525 0.496316
